form_key,question_id,semantic_identity,schema_id,analysis_classification,role,form_pointer,mapping_status,included_in_proposed_overlap,included_in_accepted_overlap,xml_path,type_source,type,xsd_source
RRBudget,question:budget:budgetyear-otherpersonnel-graduatestudents-calendarmonths,question:budget:budgetyear-otherpersonnel-graduatestudents-calendarmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-graduatestudents-calendarmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/graduate_students/properties/calendar_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-graduatestudents-fringebenefits,question:budget:budgetyear-otherpersonnel-graduatestudents-fringebenefits::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-graduatestudents-fringebenefits:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/graduate_students/properties/fringe_benefits,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-graduatestudents-numberofpersonnel,question:budget:budgetyear-otherpersonnel-graduatestudents-numberofpersonnel::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-graduatestudents-numberofpersonnel:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/graduate_students/properties/number_of_personnel,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-graduatestudents-projectrole,question:budget:budgetyear-otherpersonnel-graduatestudents-projectrole::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-graduatestudents-projectrole:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/graduate_students/properties/project_role,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-graduatestudents-requestedsalary,question:budget:budgetyear-otherpersonnel-graduatestudents-requestedsalary::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-graduatestudents-requestedsalary:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/graduate_students/properties/requested_salary,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-graduatestudents-summermonths,question:budget:budgetyear-otherpersonnel-graduatestudents-summermonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-graduatestudents-summermonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/graduate_students/properties/summer_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-other-academicmonths,question:budget:budgetyear-otherpersonnel-other-academicmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-academicmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/academic_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-other-calendarmonths,question:budget:budgetyear-otherpersonnel-other-calendarmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-calendarmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/calendar_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-other-fringebenefits,question:budget:budgetyear-otherpersonnel-other-fringebenefits::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-fringebenefits:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/fringe_benefits,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-other-numberofpersonnel,question:budget:budgetyear-otherpersonnel-other-numberofpersonnel::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-numberofpersonnel:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/number_of_personnel,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-other-projectrole,question:budget:budgetyear-otherpersonnel-other-projectrole::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-projectrole:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/project_role,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-other-requestedsalary,question:budget:budgetyear-otherpersonnel-other-requestedsalary::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-requestedsalary:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/requested_salary,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-other-summermonths,question:budget:budgetyear-otherpersonnel-other-summermonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-summermonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/summer_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-academicmonths,question:budget:budgetyear-otherpersonnel-postdocassociates-academicmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-academicmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/academic_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-calendarmonths,question:budget:budgetyear-otherpersonnel-postdocassociates-calendarmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-calendarmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/calendar_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits,question:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/fringe_benefits,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel,question:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/number_of_personnel,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-projectrole,question:budget:budgetyear-otherpersonnel-postdocassociates-projectrole::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-projectrole:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/project_role,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary,question:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/requested_salary,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-summermonths,question:budget:budgetyear-otherpersonnel-postdocassociates-summermonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-summermonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/summer_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/academic_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/calendar_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits,question:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/fringe_benefits,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel,question:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/number_of_personnel,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole,question:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/project_role,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary,question:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/requested_salary,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/summer_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths,question:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/academic_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths,question:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/calendar_months,agent_proposed,True,False,,,,
RRBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits,question:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/fringe_benefits,agent_proposed,True,False,,,,
